customer_id,name,age,tenure_months,pay_cycle,base_income,credit_limit,city,signup_date,rent_amount,util_weekly
C000249,Jodi Lucas,44,3,monthly,2883.37,3610.04,Lake Jessicaport,2023-10-26,-1127.95,-50.72
C000250,Joseph Hendricks,26,22,monthly,4490.67,6488.8,Cathychester,2023-04-16,-2199.15,-64.94
C000251,Margaret Patterson,45,54,monthly,2220.92,5365.11,Sarahborough,2024-04-23,-754.63,-57.25
C000252,Daniel Freeman,34,1,monthly,3544.43,4303.31,Fosterside,2023-11-15,-1159.53,-47.33
C000253,Joseph Wolfe,42,7,biweekly,2359.83,3181.79,Rubenview,2023-03-30,-364.8,-40.74
C000254,Brian Evans,23,6,monthly,3960.92,5053.11,Joebury,2024-09-06,-1174.93,-37.96
C000255,Bruce Long,24,16,monthly,3717.95,5261.54,Lake Nicholas,2024-05-14,-947.11,-46.78
C000256,Elizabeth Washington,19,26,biweekly,6639.98,9267.97,Baileyshire,2024-12-10,-1948.91,-67.28
C000257,Elizabeth Jones,52,10,monthly,5104.36,6625.23,Tuckerberg,2024-05-02,-1341.58,-53.21
C000258,Rebecca Turner,46,20,biweekly,3542.15,5250.58,Lake Jamie,2024-04-07,-1414.87,-18.6
C000259,Danielle Lee,26,48,monthly,3572.86,6687.43,Port Christine,2024-11-21,-1540.23,-49.44
C000260,Shannon Lee,51,47,monthly,4196.34,7385.61,Port Jennifer,2024-12-08,-1556.05,-53.11
C000261,Zachary Short,35,18,monthly,5720.85,7765.02,Williamschester,2023-04-03,-1119.82,-66.7
C000262,Robert Lee,39,31,biweekly,4092.16,6460.59,Russellbury,2024-04-10,-1401.96,-55.49
C000263,Matthew Robbins,32,31,biweekly,3493.1,5741.72,West Katiechester,2023-04-15,-1469.85,-57.03
C000264,Matthew Wood,36,14,biweekly,5554.31,7365.17,Arellanoport,2023-08-30,-1903.4,-30.75
C000265,Jeffrey Miller,49,10,monthly,3392.44,4570.93,Holmeschester,2024-06-12,-991.48,-51.46
C000266,Kathy Young,41,61,monthly,4572.83,8537.39,Huffbury,2024-11-15,-1538.9,-47.47
C000267,James Montgomery,19,14,monthly,4160.64,5692.77,New Emilyburgh,2024-09-02,-1422.02,-61.32
C000268,William Dixon,52,15,monthly,4012.79,5565.35,Evansview,2024-07-13,-1153.83,-42.61
C000269,Sonya Davis,25,29,biweekly,4406.55,6737.86,Westfurt,2024-09-06,-1093.36,-40.67
C000270,Julie Bennett,24,1,monthly,1723.11,2117.73,Jonathantown,2024-01-06,-376.43,-63.85
C000271,David Phillips,40,43,monthly,3183.13,5969.76,Kennethmouth,2024-10-23,-802.39,-58.04
C000272,William Dean,54,31,biweekly,1703.4,3594.08,Port Denise,2024-04-13,-365.58,-42.32
C000273,Carlos Jones,36,1,monthly,3033.81,3690.58,Davidmouth,2024-03-13,-975.49,-48.77
C000274,Emily Hall,24,1,biweekly,4574.24,5539.08,Kellyburgh,2024-01-30,-1401.29,-60.59
C000275,Michael Brown PhD,44,9,monthly,3613.83,4786.6,West Jenniferstad,2023-05-05,-1130.43,-46.23
C000276,Bryce Pierce,60,22,monthly,3155.0,4886.0,Fullermouth,2024-02-22,-841.47,-47.23
C000277,Walter Roth,41,19,biweekly,2691.42,4179.71,Markton,2023-08-18,-519.42,-31.65
C000278,Allison Gomez,25,34,monthly,4106.36,6627.64,Frankton,2024-03-22,-1034.18,-87.61
C000279,Alicia Payne,39,14,monthly,3759.77,5211.72,Smithshire,2024-04-20,-1063.78,-54.51
C000280,Joseph Blackburn,44,51,monthly,6465.51,10308.62,Port Dianaside,2024-11-27,-2212.33,-50.64
C000281,Valerie Roberts DDS,38,15,monthly,2351.64,3571.97,Danielletown,2024-03-15,-601.06,-47.98
C000282,Mark Anderson,39,40,monthly,3486.73,6184.08,South Lindseychester,2024-10-05,-1244.91,-35.54
C000283,Nina Williams,28,32,monthly,4975.24,7570.29,Smithstad,2023-10-18,-1753.55,-56.79
C000284,Darrell Swanson,44,22,monthly,4113.54,6036.24,New Robertport,2023-09-12,-985.8,-59.42
C000285,Brittany Floyd,55,22,monthly,3697.04,5536.45,East Suzannemouth,2024-08-13,-1183.46,-52.8
C000286,Sandra Smith,28,24,monthly,4538.38,6646.06,West Michelle,2024-10-24,-1817.99,-38.76
C000287,Bradley Moses,23,10,monthly,2810.69,3872.83,Millerbury,2023-08-08,-960.45,-18.6
C000288,Carol Norris,24,34,monthly,4644.32,7273.18,Ronaldbury,2023-04-15,-943.3,-59.87
C000289,Eileen George,30,33,monthly,6327.52,9243.03,Brownview,2024-03-30,-1972.17,-71.77
C000290,Eric Morris,34,20,monthly,2458.94,3950.72,Port Traci,2024-11-28,-815.47,-40.48
C000291,Martin Miller,30,13,monthly,3891.7,5320.04,West Stacey,2024-08-02,-1388.65,-41.94
C000292,Ronnie Hernandez,44,43,biweekly,6234.9,9631.88,Reynoldsfurt,2023-09-24,-2895.84,-43.94
C000293,Justin Barr,29,19,monthly,5696.7,7786.04,Davidland,2024-12-05,-2207.79,-70.05
C000294,Elizabeth Santana,44,1,biweekly,3928.25,4763.89,North Patrickville,2024-12-09,-1265.55,-39.1
C000295,Brian Robbins,41,38,monthly,3830.09,6496.11,Lambside,2024-02-12,-1427.01,-52.57
C000296,Tina Mcintosh,29,38,monthly,4862.79,7735.35,South Charlesmouth,2023-12-19,-2020.73,-68.65
C000297,Rebecca Stephens,23,42,monthly,4819.79,7883.75,Thomasmouth,2023-03-26,-1482.46,-63.33
C000298,Paula Terrell,42,36,monthly,2405.75,4686.9,North Christopherbury,2023-05-25,-858.1,-86.45
C000299,David Snyder,40,1,monthly,2165.69,2648.83,North Danielle,2023-09-28,-894.7,-33.11
C000300,Michelle Holland,32,32,monthly,3859.9,6231.88,West Robert,2023-04-02,-1001.81,-19.47
C000301,Lawrence Smith,35,1,monthly,3690.03,4478.03,Josephport,2023-10-20,-1191.22,-42.82
C000302,Laurie Banks,44,33,monthly,4558.85,7120.62,Richardsonborough,2023-05-26,-1390.61,-38.78
C000303,Alicia Mccarthy,29,1,monthly,5345.25,6464.3,Gonzalezmouth,2024-08-24,-1621.7,-43.44
C000304,Jared Ortega,41,12,monthly,3225.83,4471.0,West Sierraburgh,2024-08-10,-1614.83,-83.84
C000305,Heather Conrad,30,7,biweekly,4816.95,6130.34,Travisborough,2024-05-27,-1917.04,-37.3
C000306,Kyle Norris,53,22,monthly,4492.99,6491.59,Rickton,2023-08-13,-1406.6,-28.01
C000307,Morgan Black,48,38,monthly,5411.72,8394.06,North Jenniferfurt,2023-06-09,-2079.64,-46.01
C000308,Sarah Estrada,33,36,biweekly,2716.35,5059.62,Dyerburgh,2023-12-11,-778.19,-65.82
C000309,Mia West,63,44,biweekly,3632.94,6559.52,Michaelside,2023-03-20,-1086.86,-31.53
C000310,Richard Smith,40,19,monthly,3932.54,5669.05,Lake Ashleymouth,2023-12-03,-1050.35,-37.37
C000311,Mr. Jason Walker,26,8,monthly,4377.52,5653.02,Port Markmouth,2024-01-01,-1039.49,-30.98
C000312,Ashley Brown,45,36,monthly,4576.06,7291.27,Ortizside,2024-10-19,-1410.84,-69.5
C000313,Amanda Edwards,48,18,monthly,2295.41,3654.49,Lake Martinmouth,2023-09-15,-702.95,-51.0
C000314,Doris Rogers,52,29,monthly,5005.85,7457.03,South Gary,2023-05-23,-1500.95,-44.86
C000315,Natasha Gonzalez,30,31,monthly,3562.25,5824.7,Lake Melissaville,2024-10-08,-1491.24,-65.82
C000316,Margaret Bowen,31,34,monthly,4148.73,6678.48,Lake Rachel,2024-05-06,-1502.58,-45.45
C000317,Sharon Thompson,38,35,monthly,4049.9,6609.88,South Dawnborough,2023-04-23,-1829.95,-45.96
C000318,Jennifer Kline,24,22,monthly,2243.71,3792.45,North Stephanie,2023-11-06,-1122.59,-18.9
C000319,Carl Williams,44,38,biweekly,5235.02,8182.02,South Sabrinatown,2023-08-22,-1621.6,-62.08
C000320,Shannon Richmond,24,20,biweekly,5243.15,7291.78,Clarkhaven,2024-11-22,-1691.26,-72.44
C000321,Candace Oliver,37,10,monthly,4621.11,6045.34,East Vanessa,2023-08-01,-1793.64,-20.24
C000322,Sarah Gonzalez,37,1,monthly,2775.52,3380.63,Lake Michaelfort,2024-06-03,-1003.26,-18.6
C000323,Shari Ferrell,35,7,monthly,4528.35,5784.02,Hodgeside,2024-05-30,-1500.45,-57.79
C000324,David Richardson,29,17,monthly,4325.7,6040.84,Johnsontown,2023-04-20,-1123.25,-18.6
C000325,Deanna Clarke,42,63,monthly,3060.84,6823.01,North Walter,2024-04-14,-1087.2,-69.55
C000326,Emily Robinson,23,6,monthly,3173.74,4108.49,Mirandaton,2023-08-24,-1196.5,-47.53
C000327,Christine Mullen,43,29,monthly,4624.36,6999.23,South Stephanie,2023-06-28,-1389.65,-64.87
C000328,Brooke Pineda,28,38,biweekly,4098.18,6817.82,Gallegosfort,2023-10-08,-1528.74,-55.74
C000329,Brandi Serrano,22,18,monthly,3242.0,4790.4,Lake Johnchester,2023-04-23,-1074.39,-42.62
C000330,Julian Mitchell,40,34,monthly,6748.0,9797.6,West Justin,2023-09-19,-2597.01,-27.53
C000331,Natalie Petty,39,9,monthly,1725.8,2520.97,Port Heatherchester,2024-09-08,-393.34,-47.54
C000332,Jo Martinez,28,68,biweekly,3698.58,7838.29,South Sherifort,2024-01-25,-1182.28,-58.71
C000333,Kevin Cardenas,46,34,monthly,1618.09,3641.7,New James,2024-01-22,-524.81,-66.59
C000334,Russell Fields,22,18,monthly,2882.38,4358.86,Reynoldsview,2023-08-27,-782.22,-29.43
C000335,Erika Mitchell,19,1,biweekly,6774.52,8179.43,North Kellyport,2024-03-22,-2032.33,-50.83
C000336,Jessica Montes,26,47,monthly,4412.04,7644.45,South Kirsten,2024-08-31,-1539.26,-45.47
C000337,Cassandra Thompson,19,14,monthly,4342.14,5910.57,Danielfort,2024-11-18,-1567.07,-51.09
C000338,Susan Nguyen MD,19,23,monthly,2864.44,4587.33,Clairefort,2024-12-06,-1209.26,-44.62
C000339,Jamie Nguyen,27,34,monthly,2894.29,5173.15,Jessicaburgh,2024-05-19,-1011.88,-32.41
C000340,Jessica Stokes,36,36,biweekly,3859.42,6431.3,South Tylerberg,2024-08-24,-1279.85,-74.39
C000341,Linda Jones,40,18,monthly,4855.7,6726.84,South Davidfort,2023-06-25,-1728.03,-41.21
C000342,Stacy Griffin,33,1,monthly,3874.16,4698.99,South Michael,2023-12-13,-1164.37,-61.53
C000343,Daniel Martin,37,32,monthly,3689.28,6027.14,Reidville,2023-07-05,-1371.56,-51.82
C000344,Melinda Burton,29,41,monthly,3774.36,6579.23,Thorntonstad,2023-10-06,-1387.11,-44.09
C000345,Joshua Farley,33,46,monthly,3197.6,6137.12,Autumnmouth,2023-04-17,-1099.14,-51.94
C000346,Tracy Mullen,35,24,biweekly,3265.85,5119.02,Ortizchester,2024-02-14,-1414.65,-63.92
C000347,Donald Fowler,20,1,biweekly,2618.48,3192.18,West Jennifer,2023-07-31,-782.15,-49.87
C000348,Steven Williams,32,24,monthly,4064.48,6077.38,South Dylanville,2024-07-07,-1883.41,-21.67
C000349,Lauren Anthony,46,69,monthly,4554.83,8915.8,Sarahview,2024-09-25,-1316.63,-74.59
C000350,Sarah Shah,29,10,biweekly,4490.49,5888.59,New Toddview,2024-09-25,-1442.43,-36.89
C000351,Ann Gonzalez,45,42,monthly,5436.55,8623.86,Catherinefort,2024-09-19,-1557.34,-18.6
C000352,Mary Newton,24,39,monthly,4231.55,7027.86,Donnafort,2024-01-29,-1388.85,-58.59
C000353,Brian Kennedy,31,46,monthly,4620.72,7844.86,Port Russell,2024-05-15,-1188.81,-56.47
C000354,Ryan Jimenez,47,37,biweekly,4848.75,7668.5,Port Manuelchester,2024-08-15,-1461.13,-43.03
C000355,Miguel Woods,40,23,monthly,6582.14,9048.57,Woodsland,2024-05-17,-2429.09,-65.0
C000356,Keith Rice,30,19,monthly,4282.18,6088.62,Michaelberg,2024-04-15,-1292.91,-45.18
C000357,Kevin Wolf,43,8,monthly,5714.07,7256.89,East Destiny,2023-03-12,-1493.08,-85.99
C000358,Lisa King,53,46,biweekly,2676.06,5511.27,South Richardside,2024-03-14,-852.98,-81.29
C000359,Hannah Wright,38,1,biweekly,2791.26,3399.51,Webertown,2024-06-29,-844.0,-74.14
C000360,Mr. Jared Alvarez,57,18,monthly,2915.37,4398.45,Rollinsview,2024-12-15,-750.74,-47.89
C000361,Jacqueline Randall,46,11,monthly,5492.32,7140.79,North Tylerside,2024-04-05,-1291.94,-44.25
C000362,John Copeland,52,9,biweekly,3704.75,4895.7,Lake Karen,2023-07-16,-662.5,-63.57
C000363,Michael Dennis,33,16,monthly,6074.53,8089.43,Courtneyburgh,2023-06-13,-2535.05,-72.65
C000364,David Thomas,41,37,monthly,6168.22,9251.87,Michaelstad,2023-07-06,-1246.77,-55.36
C000365,Lindsey Rodriguez,42,40,biweekly,1942.73,4331.27,Bryanview,2024-03-31,-781.04,-90.28
C000366,Maria Marshall,29,43,monthly,4672.56,7757.07,New Jonathan,2024-03-13,-1466.27,-55.3
C000367,Mark Rivera MD,32,43,monthly,5514.48,8767.38,Booneville,2024-04-29,-2473.86,-51.14
C000368,Andrea Weeks,26,36,monthly,4571.52,7285.82,Vegaview,2023-09-24,-1637.78,-59.83
C000369,Douglas Meyer,45,21,monthly,6616.68,8990.02,Port Aaronport,2024-03-01,-1866.76,-30.44
C000370,Sandra Richardson,38,47,monthly,3084.63,6051.56,Manningville,2023-12-05,-1033.62,-64.47
C000371,Ryan Hudson,38,10,monthly,3944.62,5233.54,North Michael,2024-08-20,-1293.42,-48.52
C000372,Sarah Martinez,36,10,biweekly,3801.92,5062.3,Marychester,2024-01-08,-1557.68,-18.6
C000373,Anne Mills,30,1,monthly,2744.69,3343.63,Johnton,2023-09-17,-924.36,-69.87
C000374,Vincent Butler,43,43,monthly,4432.75,7469.3,North Jodystad,2024-12-09,-841.35,-37.24
C000375,Robert Warner,39,10,monthly,4471.01,5865.22,Jessechester,2024-11-20,-1173.09,-84.57
C000376,Angel Higgins,30,23,monthly,5862.91,8185.49,West Theresashire,2023-05-20,-1316.91,-33.96
C000377,William Walter,55,30,biweekly,6051.97,8762.37,Martinstad,2023-03-11,-1502.03,-37.75
C000378,Kim Wise,32,49,monthly,3524.53,6679.44,South Emily,2023-08-11,-1278.12,-54.49
C000379,Sheila Baker,36,1,biweekly,3463.69,4206.43,New Loganhaven,2024-09-11,-1368.87,-54.56
C000380,Tyler Arnold,48,38,monthly,5536.01,8543.21,Johnstonside,2023-11-23,-1373.37,-63.51
C000381,Nicholas Harris,49,2,monthly,3909.29,4791.15,Davisburgh,2024-05-28,-1133.99,-48.3
C000382,Marilyn Peters,41,18,monthly,4002.48,5702.98,North Ryanbury,2024-10-03,-1157.35,-33.47
C000383,Kathy Booth,33,55,monthly,3850.61,7370.73,South Donald,2024-02-28,-1299.97,-18.6
C000384,Gerald Bautista,45,1,monthly,2843.19,3461.83,New Paul,2024-11-16,-1277.68,-65.28
C000385,Brenda Alexander,30,15,biweekly,5112.41,6884.89,Jonathanfurt,2023-08-27,-1129.07,-48.92
C000386,Cheryl Sanchez,44,36,biweekly,3440.84,5929.01,Leeside,2024-04-27,-996.95,-70.17
C000387,Rachel Waller,48,32,monthly,3775.92,6131.11,New Ian,2023-03-31,-1254.01,-50.38
C000388,George Riley,40,1,biweekly,5867.32,7090.78,North Amber,2023-08-25,-2333.55,-32.85
C000389,Dawn Brown,30,2,monthly,2586.65,3203.97,North Janet,2024-04-11,-869.83,-21.95
C000390,William Day,41,46,monthly,6134.05,9660.85,South Geoffreyfort,2024-07-03,-1260.55,-76.03
C000391,Tiffany Lucas,29,22,biweekly,3567.0,5380.4,West Frederick,2023-09-14,-881.23,-56.93
C000392,Nicole Mata,32,19,monthly,5178.37,7164.05,Port Andrew,2023-08-28,-1395.43,-62.09
C000393,Amy Decker,38,19,biweekly,3557.33,5218.8,Jennastad,2024-02-07,-1171.5,-66.27
C000394,Mary Long,44,23,monthly,4667.71,6751.25,West Jessicahaven,2023-08-20,-1446.4,-81.56
C000395,Erin French,43,31,monthly,5147.73,7727.28,New Matthew,2024-04-15,-1588.86,-42.82
C000396,Caitlin Bush,36,26,biweekly,2988.79,4886.55,Tylertown,2023-08-23,-1098.64,-72.58
C000397,Taylor Yang,39,43,monthly,6352.26,9772.71,Joshuatown,2023-08-15,-2475.61,-27.42
C000398,Sandra Mccullough,54,42,monthly,3011.26,5713.51,New Victoria,2023-11-25,-1030.51,-54.95
C000399,Allison Black,19,3,biweekly,3412.0,4244.41,Kington,2023-06-28,-791.69,-68.03
C000400,James Williams,35,9,biweekly,2771.24,3775.49,West Jessica,2024-02-29,-1216.71,-43.65
C000401,Heather Gallagher,55,12,monthly,5229.6,6875.52,Ianport,2024-08-27,-1832.04,-85.29
C000402,Jennifer Palmer,46,27,biweekly,5297.31,7706.77,West Laurenville,2024-01-12,-1805.99,-98.32
C000403,Jackie Harris,45,16,monthly,5963.98,7956.78,Port Aaronside,2023-08-18,-1994.16,-84.94
C000404,Carolyn Hernandez,36,54,biweekly,3052.06,6362.47,Ashleymouth,2024-11-26,-999.08,-18.6
C000405,Tracy Frederick,40,1,monthly,4588.92,5556.7,East Traceyport,2023-08-21,-1237.89,-75.26
C000406,Tiffany Smith,43,20,biweekly,6554.76,8865.71,Cathyport,2024-02-23,-2392.67,-64.9
C000407,Jamie Jones,36,23,monthly,5604.2,7875.04,Sotobury,2023-03-06,-1877.15,-32.8
C000408,Jeffery Sanchez,33,54,biweekly,4333.68,7900.42,Jackfort,2023-09-30,-1253.28,-34.59
C000409,Jonathan Hart,27,19,biweekly,3806.38,5517.66,Port Lauramouth,2023-06-21,-1111.65,-69.2
C000410,Stephanie Brown,39,28,biweekly,3022.31,5026.77,Amytown,2024-02-16,-479.47,-86.57
C000411,Christine Nelson,40,23,monthly,4879.52,7005.42,South Sierra,2023-12-04,-1332.02,-43.68
C000412,Anita Leonard,40,40,monthly,3034.53,5641.44,Lake Patriciaside,2024-03-26,-853.85,-29.62
C000413,Jamie Martin,48,1,monthly,4484.84,5431.81,Emilyborough,2024-05-14,-1400.69,-27.09
C000414,James Schaefer,35,58,biweekly,3840.54,7508.65,Kristineshire,2023-08-30,-1407.28,-42.8
C000415,Tina Wilkinson,40,17,biweekly,3156.94,4638.33,Lake Patriciamouth,2023-08-20,-1066.3,-90.56
C000416,Peter Rodriguez,51,6,biweekly,4379.15,5554.97,Jameston,2024-03-13,-1778.11,-36.32
C000417,Amanda Baker,31,46,biweekly,4373.8,7548.56,Lake Melissahaven,2023-05-15,-1259.49,-37.63
C000418,John Potter,42,40,monthly,3902.34,6682.81,Lake Marcborough,2024-02-10,-1311.72,-58.65
C000419,Sarah Jackson,34,1,monthly,6934.63,8371.56,Jackietown,2024-01-29,-2193.1,-45.41
C000420,Ariana Rojas,32,13,biweekly,3848.72,5268.46,Carlsonberg,2024-07-11,-957.08,-50.63
C000421,David Benjamin,19,30,monthly,3740.53,5988.64,Port Stephanieside,2023-04-05,-1322.45,-41.86
C000422,Hunter Snyder,36,29,monthly,5636.6,8213.92,North Meganberg,2024-10-29,-1016.59,-73.19
C000423,Karen Warner,26,51,monthly,4997.35,8546.83,East Jeannemouth,2023-08-27,-1965.91,-40.11
C000424,Christine Jones,28,1,monthly,2332.49,2848.99,Johnsonfort,2023-12-02,-358.22,-100.43
C000425,Lauren Newton,33,26,monthly,3742.55,5791.06,Hensleyport,2023-12-10,-1138.83,-45.78
C000426,Brittany Kirby,32,58,monthly,4854.54,8725.45,New Christyville,2024-08-06,-812.97,-83.1
C000427,Michael Edwards,42,16,monthly,5579.46,7495.35,Snyderchester,2023-10-05,-1449.72,-52.62
C000428,Helen James,25,1,monthly,4387.48,5314.98,West Melissaport,2023-03-16,-1356.69,-60.29
C000429,Colton Carter,48,10,monthly,5089.41,6607.29,Christopherbury,2023-07-27,-1436.17,-44.11
C000430,Michael Shepherd,26,25,monthly,3900.81,5930.97,Davisberg,2024-06-27,-1301.29,-87.54
C000431,Julie Glover,31,39,biweekly,1833.67,4150.4,Palmerbury,2023-06-07,-535.05,-36.44
C000432,Lori Hamilton,26,43,monthly,3127.3,5902.76,New Jesuston,2024-10-07,-870.41,-28.46
C000433,Zachary Mccarthy,36,1,monthly,4767.7,5771.24,Port Caitlinland,2023-11-24,-1798.53,-48.31
C000434,Michael Ellis,53,42,biweekly,4234.71,7181.65,New William,2024-11-08,-1210.66,-61.41
C000435,Paul Serrano,42,44,monthly,2839.83,5607.79,Montgomerymouth,2023-08-27,-985.29,-70.51
C000436,Alvin Brewer,27,3,monthly,3273.36,4078.03,East Katherine,2024-07-31,-900.84,-46.71
C000437,Rebecca Lewis,41,38,monthly,5033.42,7940.11,Port Brendanshire,2023-07-30,-1627.34,-66.68
C000438,Kathy Simpson,51,26,monthly,6190.0,8728.0,Williamsbury,2023-05-22,-2535.05,-46.67
C000439,Timothy Thomas,34,21,biweekly,4535.57,6492.68,Port Douglas,2024-06-08,-1522.81,-26.74
C000440,Bryan Hunter,27,39,monthly,4404.38,7235.25,Lake Ashley,2024-10-18,-1570.5,-40.64
C000441,Annette Burton,46,72,biweekly,2768.62,6922.34,Carterville,2023-06-24,-1151.28,-47.76
C000442,Brian Hunt,19,20,monthly,3541.09,5249.3,Hamptonborough,2023-10-10,-1376.07,-48.16
C000443,Mark Evans,29,23,biweekly,5055.33,7216.4,West Leroyside,2024-11-22,-1480.85,-75.11
C000444,David Carey,34,41,monthly,4145.55,7024.66,South Sheristad,2023-09-21,-1206.3,-50.25
C000445,Eric Hayes,23,48,biweekly,3374.78,6449.74,West Troystad,2023-04-23,-930.81,-18.6
C000446,Jacob Myers,19,10,monthly,2808.88,3870.65,Wintersfurt,2024-01-21,-1258.78,-66.95
C000447,William Myers,47,32,monthly,5035.08,7642.09,Duncantown,2024-10-04,-1372.52,-28.06
C000448,Alexander Green,46,24,monthly,3869.83,5843.8,Johnsonstad,2024-02-14,-1491.9,-39.59
C000449,Christian Eaton,38,30,monthly,3869.43,6143.31,New Rebeccaberg,2023-05-19,-1126.44,-48.82
C000450,Curtis Spencer,26,35,biweekly,2448.67,4688.4,Edwardsmouth,2024-08-12,-781.51,-26.97
C000451,Billy Anderson,42,18,monthly,5226.57,7171.89,Bellhaven,2024-03-16,-1700.76,-24.95
C000452,Leah Robinson,39,55,monthly,4655.27,8336.32,Ryanfurt,2024-01-07,-1397.21,-52.64
C000453,Julie Decker,27,23,monthly,5228.57,7424.29,Sarahaven,2024-08-16,-2124.47,-18.6
C000454,Antonio Cox,47,42,monthly,3670.96,6505.15,Davisstad,2023-05-15,-836.23,-32.97
C000455,Barbara Crawford,24,1,biweekly,3881.94,4708.33,Leslieton,2023-10-05,-1338.4,-55.24
C000456,Matthew Waters,19,9,monthly,2659.1,3640.91,Crystalview,2023-06-03,-942.67,-41.49
C000457,Susan Wong,20,22,monthly,3155.77,4886.93,Lake Richard,2023-03-04,-1433.57,-59.02
C000458,Cesar Hernandez,41,18,monthly,7319.58,9683.5,Jessicaland,2024-02-08,-2201.68,-52.66
C000459,Ryan Grant MD,19,21,biweekly,4880.04,6906.05,West Michelleside,2024-08-27,-2093.9,-66.56
C000460,Katherine Russell,61,33,monthly,4578.62,7144.35,Olsonshire,2023-07-24,-1216.7,-83.42
C000461,Elizabeth Walker,35,10,monthly,3767.16,5020.59,Peterchester,2023-06-02,-908.84,-21.95
C000462,Thomas Fowler,40,18,biweekly,4925.97,6811.17,East Matthewberg,2023-05-15,-2047.7,-50.83
C000463,Heather Freeman,50,13,monthly,4348.11,5867.73,South Paulaton,2024-11-09,-656.92,-55.39
C000464,Mark Campbell,36,26,biweekly,4334.06,6500.87,Kingfurt,2024-04-19,-1024.16,-24.94
C000465,Antonio Mendoza,40,30,monthly,1891.91,3770.3,Cervantesshire,2023-11-27,-580.53,-41.88
C000466,Joseph Park,32,38,biweekly,6646.37,9875.65,Singhchester,2024-11-29,-1699.81,-30.9
C000467,Kelly Harrison,43,59,monthly,3965.6,7708.73,New Courtneyland,2023-11-17,-1189.95,-36.86
C000468,Michael Brooks,44,23,monthly,2715.45,4408.54,Byrdmouth,2024-01-14,-882.29,-45.63
C000469,Gregory Foster,27,48,monthly,3176.91,6212.29,New Antonioland,2023-04-22,-1248.01,-74.84
C000470,Robin Henry PhD,23,11,monthly,3863.43,5186.12,Vincentborough,2024-11-17,-1272.86,-67.84
C000471,Shaun Richardson,44,17,monthly,3140.84,4619.01,West Brianland,2024-02-14,-865.46,-66.92
C000472,Amy Hamilton,36,25,biweekly,2630.51,4406.61,Juliaborough,2023-08-05,-991.22,-18.6
C000473,Ruth White,49,24,monthly,3090.11,4908.13,Lake Donaldland,2023-08-31,-999.89,-28.63
C000474,Matthew Hernandez,40,36,monthly,3384.39,5861.27,New Juliefurt,2023-12-13,-1393.83,-57.8
C000475,Christian Marshall,47,13,monthly,4238.94,5736.72,Hernandezview,2023-08-20,-1002.39,-36.28
C000476,Katie Burch,20,1,monthly,4946.85,5986.22,South Patrickborough,2024-05-27,-2190.63,-49.72
C000477,Erin Harmon,40,1,biweekly,5735.34,6932.4,New Alicia,2024-11-01,-2102.14,-68.83
C000478,Karen Martinez,36,12,monthly,2897.71,4077.25,South Thomasborough,2024-06-04,-911.35,-40.12
C000479,Christopher Wilson III,24,26,monthly,4476.64,6671.97,Haleyshire,2023-10-17,-1053.31,-58.11
C000480,Melissa Wright,21,30,monthly,6724.2,9569.04,East Jessica,2023-10-08,-2249.75,-58.76
C000481,Tiffany Thomas,41,31,monthly,5528.47,8184.16,Coreystad,2023-12-16,-1334.55,-48.17
C000482,Shannon Schultz,19,33,biweekly,4926.59,7561.91,West Rose,2023-10-23,-1258.05,-49.36
C000483,John Marshall,19,28,monthly,6753.67,9504.41,Lake Christopher,2024-02-26,-2337.12,-39.15
C000484,David George,31,24,monthly,4215.49,6258.59,Aprilmouth,2024-08-26,-1001.54,-45.77
C000485,Steve Parker,32,23,monthly,4238.81,6236.58,North Theresaborough,2024-03-11,-1147.18,-67.05
C000486,Shelby Short,28,49,monthly,4400.91,7731.09,East Kimberlyside,2024-01-15,-1261.93,-52.5
C000487,Mary Patel,42,21,biweekly,5329.02,7444.82,Port Bethanychester,2023-03-13,-1887.45,-54.08
